column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_stress_trend_r2,trends,stress,wake,wake_phase,trend_r2,Simple linear trend or smoothed endpoint contrast in interpretable per-hour units.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,8.375160331919318e-08,0.0007695051993826808,0.017312618315455386,0.07438253179676291,0.19423331034292668,0.4278574923614313,0.5856332606990239,0.12558643654820462,0.1362373179245394,0.1122; 0.009549; 0.005935,feature,True,True,
hr_sleep_reduction_from_wake,sleep-wake contrast,hr,sleep-wake,not_windowed,hr_sleep_reduction_from_wake,Difference between wake and sleep monitoring summaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-4.452851979673369,13.401477157903994,19.87529323990678,25.809891342446548,30.85222414022042,38.54470978791888,56.78432769761884,25.5581150404889,8.029118470943347,30.57; 29.9; 21.6,feature,True,True,
hr_wake_mean_minus_sleep_mean,sleep-wake contrast,hr,sleep-wake,not_windowed,hr_wake_mean_minus_sleep_mean,Difference between wake and sleep monitoring summaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-4.452851979673369,13.401477157903994,19.87529323990678,25.809891342446548,30.85222414022042,38.54470978791888,56.78432769761884,25.5581150404889,8.029118470943347,30.57; 29.9; 21.6,feature,True,True,
hr_wake_median_minus_sleep_median,sleep-wake contrast,hr,sleep-wake,not_windowed,hr_wake_median_minus_sleep_median,Difference between wake and sleep monitoring summaries.,bpm,float64,473,100.0,0,0.0,65,False,False,False,False,0.0,-2.0,11.3,19.0,24.0,30.0,38.0,56.0,24.38583509513742,8.389542858619407,28; 27.5; 18,feature,True,True,
hr_wake_p90_minus_sleep_p90,sleep-wake contrast,hr,sleep-wake,not_windowed,hr_wake_p90_minus_sleep_p90,Difference between wake and sleep monitoring summaries.,bpm,float64,473,100.0,0,0.0,169,False,False,False,False,0.0,-7.0,20.5,29.400000000000034,38.0,45.30000000000007,56.0,82.9,37.88393234672304,11.596901048277571,50; 42; 36,feature,True,True,
hr_wake_std_minus_sleep_std,sleep-wake contrast,hr,sleep-wake,not_windowed,hr_wake_std_minus_sleep_std,Difference between wake and sleep monitoring summaries.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-0.19548573852429918,3.0829038366524806,6.683483065759281,9.03703589287601,11.56593712173844,15.363676929950742,22.17675024401938,9.129890209538559,3.691529771656516,13.59; 15.46; 11.96,feature,True,True,
stress_sleep_reduction_from_wake,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_sleep_reduction_from_wake,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-17.056141311789673,18.730240998345124,31.580344458297688,41.01310401310401,50.464683185347035,62.854065159271585,77.41838266838266,40.54459504364775,13.864293974787666,48.32; 39.38; 23.52,feature,True,True,
stress_wake_high_fraction_minus_sleep,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_wake_high_fraction_minus_sleep,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,-0.12789264685745583,0.04831416310044903,0.13493975903614458,0.23803009575923392,0.37209302325581395,0.6054278152999562,0.9245901639344263,0.2700575223913905,0.17423486738502705,0.2348; 0.2679; 0.02294,feature,True,True,
stress_wake_mean_minus_sleep_mean,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_wake_mean_minus_sleep_mean,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-17.056141311789673,18.730240998345124,31.580344458297688,41.01310401310401,50.464683185347035,62.854065159271585,77.41838266838266,40.54459504364775,13.864293974787666,48.32; 39.38; 23.52,feature,True,True,
stress_wake_median_minus_sleep_median,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_wake_median_minus_sleep_median,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,104,False,False,False,False,0.0,-25.5,14.0,29.0,44.0,56.5,70.0,85.0,42.72410147991543,18.154187237551742,50; 29.5; 19,feature,True,True,
stress_wake_medium_or_high_fraction_minus_sleep,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_wake_medium_or_high_fraction_minus_sleep,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-0.3214204208316217,0.20119682321942553,0.393582741937054,0.54184932584109,0.6946460980036298,0.8577807237157797,0.9655412283678317,0.5367280936933714,0.20657413860218699,0.5329; 0.4095; 0.1923,feature,True,True,
stress_wake_p90_minus_sleep_p90,sleep-wake contrast,stress,sleep-wake,not_windowed,stress_wake_p90_minus_sleep_p90,Difference between wake and sleep monitoring summaries.,stress points,float64,473,100.0,0,0.0,160,False,False,False,False,0.0,-11.0,31.0,49.39999999999998,60.700000000000045,67.0,75.0,82.0,57.65644820295983,13.952941359641107,75; 73; 42,feature,True,True,
sleep_frac_hr_below_zone1_stress_high,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_frac_hr_below_zone1_stress_high,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,110,False,False,False,False,76.53276955602537,0.0,0.0,0.0,0.0,0.0,0.014335117332235485,0.21967213114754097,0.002584741465397442,0.011508374971913718,0; 0.003509; 0.008264,feature,True,True,requires paired valid HR and stress minutes
sleep_frac_hr_zone1_plus_stress_elevated,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_frac_hr_zone1_plus_stress_elevated,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,9,False,False,False,True,98.30866807610994,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,7.960461320271805e-05,0.0007881385558664683,0; 0.002278; 0.001931,feature,True,True,sparse or rare-event style feature; requires paired valid HR and stress minutes
sleep_frac_hr_zone1_plus_stress_low_or_resting,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_frac_hr_zone1_plus_stress_low_or_resting,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature; requires paired valid HR and stress minutes
sleep_frac_hr_zone2_plus_stress_elevated,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_frac_hr_zone2_plus_stress_elevated,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature; requires paired valid HR and stress minutes
sleep_hr_diff_stress_diff_corr,HR/stress coupling,hr+stress,sleep,sleep_phase,diff_stress_diff_corr,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,correlation -1..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-0.1957198925773255,-0.08961122315296433,0.17661861363674622,0.38481679876202163,0.6532861221070755,0.8046628061211292,0.8666159392981929,0.3934146807637474,0.2832192294492841,0.7071; 0.7786; 0.7994,feature,True,True,requires paired valid HR and stress minutes
sleep_hr_stress_corr,HR/stress coupling,hr+stress,sleep,sleep_phase,stress_corr,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,correlation -1..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.4585651874938085,0.6624813774375806,0.770667806883356,0.8307769017351005,0.8888543751039587,0.9298618469443335,0.9706307617761863,0.8197460619938212,0.08499753120329821,0.846; 0.9116; 0.9118,feature,True,True,requires paired valid HR and stress minutes
sleep_paired_hr_stress_coverage_fraction,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_paired_hr_stress_coverage_fraction,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,463,False,False,False,False,0.0,0.12773722627737227,0.5688271864883075,0.6306729264475743,0.6691729323308271,0.7052238805970149,0.7444402980354454,0.7894736842105263,0.6638842282129772,0.06208453191214166,0.6392; 0.6292; 0.6465,feature,True,True,requires paired valid HR and stress minutes
sleep_paired_hr_stress_valid_minutes,HR/stress coupling,hr+stress,sleep,sleep_phase,sleep_paired_hr_stress_valid_minutes,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,minutes,int64,473,100.0,0,0.0,246,False,False,False,False,0.0,70.0,185.6,287.0,343.0,393.0,465.0,518.0,336.5708245243129,81.3952052935227,303; 285; 342,feature,True,True,requires paired valid HR and stress minutes
sleep_stress_hr_r2,HR/stress coupling,hr+stress,sleep,sleep_phase,hr_r2,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.2102820311812318,0.43888206654653544,0.5939288685664015,0.690190260456573,0.7900621001414488,0.8646430568865296,0.9421240757062197,0.6792081864650332,0.13376780348064823,0.7157; 0.831; 0.8315,feature,True,True,requires paired valid HR and stress minutes
sleep_stress_hr_slope,HR/stress coupling,hr+stress,sleep,sleep_phase,hr_slope,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,mixed,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.5745929864265645,0.9733093341652475,1.2266425232088114,1.4154835670026562,1.670263878111453,1.9829340631543835,3.348842979617223,1.4510751413929475,0.3277480290906822,1.413; 1.629; 1.504,feature,True,True,requires paired valid HR and stress minutes
wake_frac_hr_below_zone1_stress_high,HR/stress coupling,hr+stress,wake,wake_phase,wake_frac_hr_below_zone1_stress_high,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,469,False,False,False,False,0.0,0.0031847133757961785,0.05417004048582996,0.12683823529411764,0.20821114369501467,0.30985915492957744,0.4934687298517084,0.7244367417677643,0.23352621211346056,0.13886216155467485,0.1802; 0.1992; 0.02394,feature,True,True,requires paired valid HR and stress minutes
wake_frac_hr_zone1_plus_stress_elevated,HR/stress coupling,hr+stress,wake,wake_phase,wake_frac_hr_zone1_plus_stress_elevated,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,439,False,False,False,False,4.862579281183932,0.0,0.0012655086848635236,0.010080645161290322,0.027476255088195387,0.06116642958748222,0.1678543554243442,0.42201834862385323,0.04715606091462279,0.055370694216422135,0.0636; 0.08652; 0.003683,feature,True,True,requires paired valid HR and stress minutes
wake_frac_hr_zone1_plus_stress_low_or_resting,HR/stress coupling,hr+stress,wake,wake_phase,wake_frac_hr_zone1_plus_stress_low_or_resting,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,9,False,False,False,True,98.09725158562368,0.0,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,2.8835633701482298e-05,0.00023573648658868512,0; 0.0007062; 0.001124,feature,True,True,sparse or rare-event style feature; requires paired valid HR and stress minutes
wake_frac_hr_zone2_plus_stress_elevated,HR/stress coupling,hr+stress,wake,wake_phase,wake_frac_hr_zone2_plus_stress_elevated,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,180,False,False,False,False,60.887949260042284,0.0,0.0,0.0,0.0,0.0022865853658536584,0.012153545119705341,0.06422018348623854,0.002463989647277525,0.005997022645969703,0; 0.006036; 0.002392,feature,True,True,requires paired valid HR and stress minutes
wake_hr_diff_stress_diff_corr,HR/stress coupling,hr+stress,wake,wake_phase,diff_stress_diff_corr,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,correlation -1..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-0.06958793568406621,0.17496958948086758,0.34485454023556494,0.4464295536802624,0.5674447739653291,0.7232628504713509,0.8628333318881045,0.44936059298297193,0.16518308251221667,0.6797; 0.6478; 0.328,feature,True,True,requires paired valid HR and stress minutes
wake_hr_stress_corr,HR/stress coupling,hr+stress,wake,wake_phase,stress_corr,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,correlation -1..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.7109406371567856,0.8110822486218597,0.8677997857702348,0.8986135897980347,0.9176410013216052,0.945521145643064,0.9765947961129943,0.8908692222957861,0.04030348655072839,0.9224; 0.947; 0.8698,feature,True,True,requires paired valid HR and stress minutes
wake_paired_hr_stress_coverage_fraction,HR/stress coupling,hr+stress,wake,wake_phase,wake_paired_hr_stress_coverage_fraction,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,fraction 0..1,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,0.0012879757025124228,0.19719812078496984,0.5444664031620553,0.628632938643703,0.6869881710646042,0.7717842589747358,0.846382556987116,0.5889102049574403,0.16542428744219295,0.5654; 0.5293; 0.582,feature,True,True,requires paired valid HR and stress minutes
wake_paired_hr_stress_valid_minutes,HR/stress coupling,hr+stress,wake,wake_phase,wake_paired_hr_stress_valid_minutes,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,minutes,int64,473,100.0,0,0.0,302,False,False,False,False,0.0,83.0,336.8,522.0,596.0,685.0,931.0,5896.0,637.3446088794926,334.53551412186323,566; 497; 543,feature,True,True,requires paired valid HR and stress minutes
wake_stress_hr_r2,HR/stress coupling,hr+stress,wake,wake_phase,hr_r2,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,r2 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.5054365895608965,0.6578561964774576,0.7530764681828652,0.807506383769711,0.8420650073065181,0.8940103142808062,0.9537373957949807,0.7952723422620437,0.07034455545302144,0.8509; 0.8969; 0.7566,feature,True,True,requires paired valid HR and stress minutes
wake_stress_hr_slope,HR/stress coupling,hr+stress,wake,wake_phase,hr_slope,Same-minute paired HR/stress feature using only valid HR and valid numeric stress rows.,mixed,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.9214691071513857,1.3773894204239188,1.6770562290253164,1.817540915158029,1.9534231650790685,2.140021730685214,2.352741579417287,1.7999256824127856,0.23296246715771526,1.731; 1.695; 1.754,feature,True,True,requires paired valid HR and stress minutes
sleep_stress_large_motion_proxy_fraction,raw stress status,stress,sleep,sleep_phase,large_motion_proxy_fraction,Raw stress status/proxy feature; negative raw values are not treated as numeric stress.,fraction 0..1,float64,473,100.0,0,0.0,217,False,False,False,False,50.7399577167019,0.0,0.0,0.0,0.0,0.003875968992248062,0.011066961000735833,0.12992125984251968,0.0032689876009545857,0.009172952080932727,0; 0.01104; 0.005671,diagnostic,True,True,raw status/proxy only; not numeric stress
sleep_stress_large_motion_proxy_minutes,raw stress status,stress,sleep,sleep_phase,large_motion_proxy_minutes,Raw stress status/proxy feature; negative raw values are not treated as numeric stress.,minutes,int64,473,100.0,0,0.0,15,False,False,False,False,50.7399577167019,0.0,0.0,0.0,0.0,2.0,5.399999999999977,66.0,1.5264270613107822,4.129489590043575,0; 5; 3,diagnostic,True,True,raw status/proxy only; not numeric stress
sleep_stress_raw_minus_1_count,raw stress status,stress,sleep,sleep_phase,raw_minus_1_count,Raw stress status/proxy feature; negative raw values are not treated as numeric stress.,count,int64,473,100.0,0,0.0,70,False,False,False,False,11.627906976744185,0.0,0.0,2.0,9.0,23.0,57.0,98.0,16.086680761099366,18.741224646346073,4; 15; 5,diagnostic,True,True,raw status/proxy only; not numeric stress
sleep_stress_raw_minus_1_fraction,raw stress status,stress,sleep,sleep_phase,raw_minus_1_fraction,Raw stress status/proxy feature; negative raw values are not treated as numeric stress.,fraction 0..1,float64,473,100.0,0,0.0,408,False,False,False,False,11.627906976744185,0.0,0.0,0.005136986301369863,0.02,0.04339250493096647,0.10551495016611295,0.1991869918699187,0.03181506927344595,0.03673049731827966,0.008439; 0.03311; 0.009452,diagnostic,True,True,raw status/proxy only; not numeric stress
